History output component, gradient.NDTEMP.T
Time [s] Frequency [Hz] , 67295 [°C]            , 67297 [°C]      , 68586 [°C]     , 68587 [°C]     , 68588 [°C]     , 68589 [°C]      , 68590 [°C]      , 68591 [°C]      , 68592 [°C]      , 68593 [°C]      , 68594 [°C]      , 68595 [°C]     , 68596 [°C]      , 68597 [°C]      , 68598 [°C]      , 68599 [°C]      , 68600 [°C]      , 68601 [°C]      , 68602 [°C]      , 68603 [°C]      , 68604 [°C]      , 68605 [°C]      , 68606 [°C]      , 68607 [°C]      , 68608 [°C]      , 68609 [°C]      , 68610 [°C]      , 68611 [°C]      , 68612 [°C]     , 68613 [°C]      , 68614 [°C]      , 68615 [°C]      , 68616 [°C]      , 68617 [°C]      , 68618 [°C]      , 68619 [°C]      , 68620 [°C]      , 68621 [°C]      , 68622 [°C]      , 68623 [°C]      , 68624 [°C]      , 68625 [°C]      , 68626 [°C]     , 68627 [°C]      , 68628 [°C]      , 68629 [°C]      , 68630 [°C]      , 68631 [°C]      , 68632 [°C]      , 68633 [°C]      , 68634 [°C]      , 68635 [°C]      , 68636 [°C]   , 68637 [°C]      , 68638 [°C]      , 68639 [°C]      , 68640 [°C]      , 68641 [°C]      , 68642 [°C]      , 68643 [°C]      , 68644 [°C]      , 68645 [°C]      , 68646 [°C]      , 68647 [°C]      , 68648 [°C]      , 68649 [°C]      , 68650 [°C]      , 68651 [°C]      , 68652 [°C]      , 68653 [°C]      , 68654 [°C]      , 68655 [°C]      , 68656 [°C]      , 68657 [°C]      , 68658 [°C]      , 68659 [°C]     , 68660 [°C]      , 68661 [°C]      , 68662 [°C]      , 68663 [°C]      , 68664 [°C]      , 68665 [°C]      , 68666 [°C]      , 68667 [°C]      , 68668 [°C]      , 68669 [°C]      , 68670 [°C]      , 68671 [°C]      , 68672 [°C]      , 68673 [°C]      , 68674 [°C]      , 68675 [°C]      , 68676 [°C]      , 68677 [°C]     , 68678 [°C]      , 68679 [°C]      , 68680 [°C]      , 68681 [°C]      , 68682 [°C]    , 68683 [°C]      , 68684 [°C]      , 68685 [°C]      , 68686 [°C]      , 68687 [°C]      , 68688 [°C]      , 68689 [°C]      , 68690 [°C]      , 68691 [°C]      , 68692 [°C]      , 68693 [°C]      , 68694 [°C]      , 68695 [°C]      , 68696 [°C]      , 68697 [°C]      , 68698 [°C]      , 68699 [°C]      , 68700 [°C]     , 68701 [°C]      , 68702 [°C]      , 68703 [°C]      , 68704 [°C]      , 142971 [°C]     , 143516 [°C]     , 143518 [°C]     , 143521 [°C]    , 143524 [°C]     , 143527 [°C]     , 143530 [°C]     , 143533 [°C]     , 143536 [°C]     , 143539 [°C]     , 143542 [°C]     , 143545 [°C]     , 143548 [°C]     , 143551 [°C]    , 143554 [°C]     , 143557 [°C]     , 143560 [°C]    , 143563 [°C]     , 143566 [°C]     , 143569 [°C]     , 143572 [°C]     , 143575 [°C]     , 143578 [°C]     , 143581 [°C]    , 143584 [°C]    , 143587 [°C]     , 143590 [°C]     , 143593 [°C]    , 143596 [°C]     , 143599 [°C]     , 143602 [°C]     , 143605 [°C]     , 143608 [°C]    , 143611 [°C]     , 143614 [°C]     , 143617 [°C]     , 143620 [°C]   , 143623 [°C]   , 143626 [°C]     , 143629 [°C]     , 143632 [°C]     , 143635 [°C]     , 143638 [°C]     , 143641 [°C]     , 143644 [°C]     , 143647 [°C]     , 143650 [°C]     , 143653 [°C]     , 143656 [°C]     , 143659 [°C]     , 143662 [°C]     , 143665 [°C]     , 143668 [°C]     , 143671 [°C]     , 143674 [°C]     , 143677 [°C]    , 143680 [°C]     , 143683 [°C]     , 143686 [°C]     , 143689 [°C]    , 143692 [°C]     , 143695 [°C]     , 143895 [°C]     , 143899 [°C]     , 143903 [°C]     , 143906 [°C]     , 143909 [°C]     , 143912 [°C]     , 143915 [°C]     , 143918 [°C]     , 143921 [°C]     , 143924 [°C]     , 143927 [°C]     , 143930 [°C]     , 143933 [°C]     , 143936 [°C]     , 143939 [°C]     , 143942 [°C]     , 143945 [°C]     , 143948 [°C]     , 143951 [°C]    , 143954 [°C]     , 143957 [°C]     , 143960 [°C]     , 143963 [°C]     , 143966 [°C]     , 143969 [°C]     , 143972 [°C]     , 143975 [°C]    , 143978 [°C]     , 143981 [°C]     , 143984 [°C]     , 143987 [°C]     , 143990 [°C]     , 143993 [°C]     , 143996 [°C]     , 143999 [°C]     , 144002 [°C]     , 144005 [°C]     , 144008 [°C]     , 144011 [°C]     , 144014 [°C]    , 144017 [°C]     , 144020 [°C]     , 144023 [°C]     , 144026 [°C]     , 144029 [°C]     , 144032 [°C]     , 144035 [°C]     , 144038 [°C]     , 144041 [°C]     , 144044 [°C]     , 144047 [°C]     , 144050 [°C]     , 144053 [°C]     , 144056 [°C]     , 144059 [°C]     , 144062 [°C]     , 144065 [°C]     , 144068 [°C]
1                       , 28.6909999847412      , 28.1578998565674, 28.691499710083, 28.692699432373, 28.694299697876, 28.6966991424561, 28.6993007659912, 28.7021999359131, 28.7059001922607, 28.7096004486084, 28.7136001586914, 28.718599319458, 28.7234001159668, 28.7287006378174, 28.7350997924805, 28.7413005828857, 28.7479991912842, 28.7562007904053, 28.7639999389648, 28.7726001739502, 28.7830009460449, 28.7931995391846, 28.8043003082275, 28.8181991577148, 28.8320999145508, 28.8476009368896, 28.8673992156982, 28.8875999450684, 28.911600112915, 28.9461002349854, 28.9881992340088, 29.0454998016357, 29.1252994537354, 29.2035007476807, 29.2861995697021, 29.3840999603271, 29.4757995605469, 29.5722999572754, 29.6868991851807, 29.7945995330811, 29.9083995819092, 30.0440998077393, 30.172399520874, 30.3085994720459, 30.4722995758057, 30.6282005310059, 30.7950000762939, 30.9974002838135, 31.1924991607666, 31.4039001464844, 31.6646995544434, 31.9206008911133, 32.2041015625, 32.5634002685547, 32.9277992248535, 33.3437995910645, 33.8689994812012, 34.3202018737793, 34.7000999450684, 35.0036010742188, 35.1584014892578, 35.2042999267578, 35.1254997253418, 34.9397010803223, 34.6456985473633, 34.1938018798828, 33.7148017883301, 33.2344017028809, 32.7504005432129, 32.3739013671875, 32.0388984680176, 31.7014999389648, 31.4300994873047, 31.1809005737305, 30.9228992462158, 30.710599899292, 30.5118999481201, 30.3027992248535, 30.1280994415283, 29.9626998901367, 29.7866992950439, 29.6380996704102, 29.4964008331299, 29.3442993164063, 29.2150001525879, 29.0909004211426, 28.9568996429443, 28.8425006866455, 28.7320003509521, 28.6124000549316, 28.5109004974365, 28.4181003570557, 28.3356990814209, 28.285400390625, 28.2506999969482, 28.2233009338379, 28.2052993774414, 28.1914005279541, 28.17919921875, 28.1711006164551, 28.1653003692627, 28.1609992980957, 28.1585998535156, 28.1571998596191, 28.1562995910645, 28.1558990478516, 28.1557998657227, 28.1557998657227, 28.1560001373291, 28.1562004089355, 28.1564998626709, 28.1567001342773, 28.1569004058838, 28.1571006774902, 28.1573009490967, 28.1574993133545, 28.157600402832, 28.1576995849609, 28.1578006744385, 28.1578998565674, 28.1578998565674, 28.6912002563477, 28.1578998565674, 28.6919994354248, 28.695499420166, 28.7007007598877, 28.7077007293701, 28.7159996032715, 28.7259998321533, 28.7381000518799, 28.7520008087158, 28.7681999206543, 28.7880001068115, 28.8111000061035, 28.839599609375, 28.8771991729736, 28.9276008605957, 29.014799118042, 29.1637992858887, 29.3344993591309, 29.5235004425049, 29.7399997711182, 29.9752006530762, 30.2395000457764, 30.548900604248, 30.894100189209, 31.2959995269775, 31.7894992828369, 32.377799987793, 33.1288986206055, 34.1006011962891, 34.8688011169434, 35.1949996948242, 35.046199798584, 34.4347991943359, 33.4701995849609, 32.5564002990723, 31.86549949646, 31.30299949646, 30.8148994445801, 30.4055995941162, 30.0443000793457, 29.7115001678467, 29.4193992614746, 29.1523990631104, 28.8992004394531, 28.6716003417969, 28.4629001617432, 28.3082008361816, 28.2357997894287, 28.1979007720947, 28.1749000549316, 28.1629009246826, 28.1578006744385, 28.1560001373291, 28.1557998657227, 28.156099319458, 28.1566009521484, 28.1569995880127, 28.1574001312256, 28.157600402832, 28.1578006744385, 28.1578998565674, 28.6979999542236, 28.6933994293213, 28.7040004730225, 28.7115993499756, 28.7210006713867, 28.7318000793457, 28.7446002960205, 28.7600002288818, 28.7777004241943, 28.7987003326416, 28.8248996734619, 28.8572006225586, 28.8990001678467, 28.9654998779297, 29.0839004516602, 29.2444000244141, 29.4293994903564, 29.6287994384766, 29.850700378418, 30.1072998046875, 30.3889999389648, 30.7101001739502, 31.0930995941162, 31.5310001373291, 32.0586013793945, 32.7397003173828, 33.600399017334, 34.5224990844727, 35.0946006774902, 35.1820983886719, 34.8060989379883, 33.9597015380859, 32.9838981628418, 32.2018013000488, 31.5627994537354, 31.0492000579834, 30.6096000671387, 30.2141990661621, 29.8733997344971, 29.566499710083, 29.2789993286133, 29.0231990814209, 28.7868003845215, 28.5610008239746, 28.3731994628906, 28.2665004730225, 28.2136993408203, 28.1849002838135, 28.1679000854492, 28.1597003936768, 28.1567001342773, 28.1557998657227, 28.1558990478516, 28.1562995910645, 28.1567993164063, 28.1571998596191, 28.1574993133545, 28.1576995849609
End component
History output component, gradient.COORDINATES.X
Time [s] Frequency [Hz] , 67295 [mm]            , 67297 [mm]      , 68586 [mm]     , 68587 [mm]     , 68588 [mm]     , 68589 [mm]      , 68590 [mm]      , 68591 [mm]      , 68592 [mm]      , 68593 [mm]      , 68594 [mm]      , 68595 [mm]     , 68596 [mm]      , 68597 [mm]      , 68598 [mm]      , 68599 [mm]      , 68600 [mm]      , 68601 [mm]      , 68602 [mm]      , 68603 [mm]      , 68604 [mm]      , 68605 [mm]      , 68606 [mm]      , 68607 [mm]      , 68608 [mm]      , 68609 [mm]      , 68610 [mm]      , 68611 [mm]      , 68612 [mm]     , 68613 [mm]      , 68614 [mm]      , 68615 [mm]      , 68616 [mm]      , 68617 [mm]      , 68618 [mm]      , 68619 [mm]      , 68620 [mm]      , 68621 [mm]      , 68622 [mm]      , 68623 [mm]      , 68624 [mm]      , 68625 [mm]      , 68626 [mm]     , 68627 [mm]      , 68628 [mm]      , 68629 [mm]      , 68630 [mm]      , 68631 [mm]      , 68632 [mm]      , 68633 [mm]      , 68634 [mm]      , 68635 [mm]      , 68636 [mm]   , 68637 [mm]      , 68638 [mm]      , 68639 [mm]      , 68640 [mm]      , 68641 [mm]      , 68642 [mm]      , 68643 [mm]      , 68644 [mm]      , 68645 [mm]      , 68646 [mm]      , 68647 [mm]      , 68648 [mm]      , 68649 [mm]      , 68650 [mm]      , 68651 [mm]      , 68652 [mm]      , 68653 [mm]      , 68654 [mm]      , 68655 [mm]      , 68656 [mm]      , 68657 [mm]      , 68658 [mm]      , 68659 [mm]     , 68660 [mm]      , 68661 [mm]      , 68662 [mm]      , 68663 [mm]      , 68664 [mm]      , 68665 [mm]      , 68666 [mm]      , 68667 [mm]      , 68668 [mm]      , 68669 [mm]      , 68670 [mm]      , 68671 [mm]      , 68672 [mm]      , 68673 [mm]      , 68674 [mm]      , 68675 [mm]      , 68676 [mm]      , 68677 [mm]     , 68678 [mm]      , 68679 [mm]      , 68680 [mm]      , 68681 [mm]      , 68682 [mm]    , 68683 [mm]      , 68684 [mm]      , 68685 [mm]      , 68686 [mm]      , 68687 [mm]      , 68688 [mm]      , 68689 [mm]      , 68690 [mm]      , 68691 [mm]      , 68692 [mm]      , 68693 [mm]      , 68694 [mm]      , 68695 [mm]      , 68696 [mm]      , 68697 [mm]      , 68698 [mm]      , 68699 [mm]      , 68700 [mm]     , 68701 [mm]      , 68702 [mm]      , 68703 [mm]      , 68704 [mm]      , 142971 [mm]     , 143516 [mm]     , 143518 [mm]     , 143521 [mm]    , 143524 [mm]     , 143527 [mm]     , 143530 [mm]     , 143533 [mm]     , 143536 [mm]     , 143539 [mm]     , 143542 [mm]     , 143545 [mm]     , 143548 [mm]     , 143551 [mm]    , 143554 [mm]     , 143557 [mm]     , 143560 [mm]    , 143563 [mm]     , 143566 [mm]     , 143569 [mm]     , 143572 [mm]     , 143575 [mm]     , 143578 [mm]     , 143581 [mm]    , 143584 [mm]    , 143587 [mm]     , 143590 [mm]     , 143593 [mm]    , 143596 [mm]     , 143599 [mm]     , 143602 [mm]     , 143605 [mm]     , 143608 [mm]    , 143611 [mm]     , 143614 [mm]     , 143617 [mm]     , 143620 [mm]   , 143623 [mm]   , 143626 [mm]     , 143629 [mm]     , 143632 [mm]     , 143635 [mm]     , 143638 [mm]     , 143641 [mm]     , 143644 [mm]     , 143647 [mm]     , 143650 [mm]     , 143653 [mm]     , 143656 [mm]     , 143659 [mm]     , 143662 [mm]     , 143665 [mm]     , 143668 [mm]     , 143671 [mm]     , 143674 [mm]     , 143677 [mm]    , 143680 [mm]     , 143683 [mm]     , 143686 [mm]     , 143689 [mm]    , 143692 [mm]     , 143695 [mm]     , 143895 [mm]     , 143899 [mm]     , 143903 [mm]     , 143906 [mm]     , 143909 [mm]     , 143912 [mm]     , 143915 [mm]     , 143918 [mm]     , 143921 [mm]     , 143924 [mm]     , 143927 [mm]     , 143930 [mm]     , 143933 [mm]     , 143936 [mm]     , 143939 [mm]     , 143942 [mm]     , 143945 [mm]     , 143948 [mm]     , 143951 [mm]    , 143954 [mm]     , 143957 [mm]     , 143960 [mm]     , 143963 [mm]     , 143966 [mm]     , 143969 [mm]     , 143972 [mm]     , 143975 [mm]    , 143978 [mm]     , 143981 [mm]     , 143984 [mm]     , 143987 [mm]     , 143990 [mm]     , 143993 [mm]     , 143996 [mm]     , 143999 [mm]     , 144002 [mm]     , 144005 [mm]     , 144008 [mm]     , 144011 [mm]     , 144014 [mm]    , 144017 [mm]     , 144020 [mm]     , 144023 [mm]     , 144026 [mm]     , 144029 [mm]     , 144032 [mm]     , 144035 [mm]     , 144038 [mm]     , 144041 [mm]     , 144044 [mm]     , 144047 [mm]     , 144050 [mm]     , 144053 [mm]     , 144056 [mm]     , 144059 [mm]     , 144062 [mm]     , 144065 [mm]     , 144068 [mm]
1                       , -6.7E-15              , 6.7E-15         , -6.5E-15       , -6.4E-15       , -6.3E-15       , -6.2E-15        , -6.1E-15        , -6E-15          , -5.9E-15        , -5.8E-15        , -5.7E-15        , -5.5E-15       , -5.4E-15        , -5.3E-15        , -5.2E-15        , -5.1E-15        , -5E-15          , -4.9E-15        , -4.8E-15        , -4.7E-15        , -4.5E-15        , -4.4E-15        , -4.3E-15        , -4.2E-15        , -4.1E-15        , -4E-15          , -3.9E-15        , -3.8E-15        , -3.7E-15       , -3.5E-15        , -3.4E-15        , -3.3E-15        , -3.2E-15        , -3.1E-15        , -3E-15          , -2.9E-15        , -2.8E-15        , -2.7E-15        , -2.5E-15        , -2.4E-15        , -2.3E-15        , -2.2E-15        , -2.1E-15       , -2E-15          , -1.9E-15        , -1.8E-15        , -1.7E-15        , -1.5E-15        , -1.4E-15        , -1.3E-15        , -1.2E-15        , -1.1E-15        , -1E-15       , -9E-16          , -8E-16          , -7E-16          , -5E-16          , -4E-16          , -3E-16          , -2E-16          , -1E-16          , 0               , 1E-16           , 2E-16           , 3E-16           , 5E-16           , 6E-16           , 7E-16           , 8E-16           , 9E-16           , 1E-15           , 1.1E-15         , 1.2E-15         , 1.3E-15         , 1.5E-15         , 1.6E-15        , 1.7E-15         , 1.8E-15         , 1.9E-15         , 2E-15           , 2.1E-15         , 2.2E-15         , 2.3E-15         , 2.5E-15         , 2.6E-15         , 2.7E-15         , 2.8E-15         , 2.9E-15         , 3E-15           , 3.1E-15         , 3.2E-15         , 3.3E-15         , 3.5E-15         , 3.6E-15        , 3.7E-15         , 3.8E-15         , 3.9E-15         , 4E-15           , 4.1E-15       , 4.2E-15         , 4.3E-15         , 4.4E-15         , 4.6E-15         , 4.7E-15         , 4.8E-15         , 4.9E-15         , 5E-15           , 5.1E-15         , 5.2E-15         , 5.3E-15         , 5.4E-15         , 5.6E-15         , 5.7E-15         , 5.8E-15         , 5.9E-15         , 6E-15           , 6.1E-15        , 6.2E-15         , 6.3E-15         , 6.4E-15         , 6.6E-15         , -6.6E-15        , 6.65E-15        , -6.45E-15       , -6.25E-15      , -6.05E-15       , -5.85E-15       , -5.6E-15        , -5.35E-15       , -5.15E-15       , -4.95E-15       , -4.75E-15       , -4.45E-15       , -4.25E-15       , -4.05E-15      , -3.85E-15       , -3.6E-15        , -3.35E-15      , -3.15E-15       , -2.95E-15       , -2.75E-15       , -2.45E-15       , -2.25E-15       , -2.05E-15       , -1.85E-15      , -1.6E-15       , -1.35E-15       , -1.15E-15       , -9.5E-16       , -7.5E-16        , -4.5E-16        , -2.5E-16        , -5E-17          , 1.5E-16        , 4E-16           , 6.5E-16         , 8.5E-16         , 1.05E-15      , 1.25E-15      , 1.55E-15        , 1.75E-15        , 1.95E-15        , 2.15E-15        , 2.4E-15         , 2.65E-15        , 2.85E-15        , 3.05E-15        , 3.25E-15        , 3.55E-15        , 3.75E-15        , 3.95E-15        , 4.15E-15        , 4.35E-15        , 4.65E-15        , 4.85E-15        , 5.05E-15        , 5.25E-15       , 5.5E-15         , 5.75E-15        , 5.95E-15        , 6.15E-15       , 6.35E-15        , 6.5E-15         , -6.15E-15       , -6.35E-15       , -5.95E-15       , -5.75E-15       , -5.45E-15       , -5.25E-15       , -5.05E-15       , -4.85E-15       , -4.6E-15        , -4.35E-15       , -4.15E-15       , -3.95E-15       , -3.75E-15       , -3.45E-15       , -3.25E-15       , -3.05E-15       , -2.85E-15       , -2.6E-15        , -2.35E-15      , -2.15E-15       , -1.95E-15       , -1.75E-15       , -1.45E-15       , -1.25E-15       , -1.05E-15       , -8.5E-16        , -6E-16         , -3.5E-16        , -1.5E-16        , 5E-17           , 2.5E-16         , 5.5E-16         , 7.5E-16         , 9.5E-16         , 1.15E-15        , 1.4E-15         , 1.65E-15        , 1.85E-15        , 2.05E-15        , 2.25E-15       , 2.55E-15        , 2.75E-15        , 2.95E-15        , 3.15E-15        , 3.4E-15         , 3.65E-15        , 3.85E-15        , 4.05E-15        , 4.25E-15        , 4.5E-15         , 4.75E-15        , 4.95E-15        , 5.15E-15        , 5.35E-15        , 5.65E-15        , 5.85E-15        , 6.05E-15        , 6.25E-15
End component
History output component, gradient.COORDINATES.Y
Time [s] Frequency [Hz] , 67295 [mm]            , 67297 [mm]      , 68586 [mm]     , 68587 [mm]     , 68588 [mm]     , 68589 [mm]      , 68590 [mm]      , 68591 [mm]      , 68592 [mm]      , 68593 [mm]      , 68594 [mm]      , 68595 [mm]     , 68596 [mm]      , 68597 [mm]      , 68598 [mm]      , 68599 [mm]      , 68600 [mm]      , 68601 [mm]      , 68602 [mm]      , 68603 [mm]      , 68604 [mm]      , 68605 [mm]      , 68606 [mm]      , 68607 [mm]      , 68608 [mm]      , 68609 [mm]      , 68610 [mm]      , 68611 [mm]      , 68612 [mm]     , 68613 [mm]      , 68614 [mm]      , 68615 [mm]      , 68616 [mm]      , 68617 [mm]      , 68618 [mm]      , 68619 [mm]      , 68620 [mm]      , 68621 [mm]      , 68622 [mm]      , 68623 [mm]      , 68624 [mm]      , 68625 [mm]      , 68626 [mm]     , 68627 [mm]      , 68628 [mm]      , 68629 [mm]      , 68630 [mm]      , 68631 [mm]      , 68632 [mm]      , 68633 [mm]      , 68634 [mm]      , 68635 [mm]      , 68636 [mm]   , 68637 [mm]      , 68638 [mm]      , 68639 [mm]      , 68640 [mm]      , 68641 [mm]      , 68642 [mm]      , 68643 [mm]      , 68644 [mm]      , 68645 [mm]      , 68646 [mm]      , 68647 [mm]      , 68648 [mm]      , 68649 [mm]      , 68650 [mm]      , 68651 [mm]      , 68652 [mm]      , 68653 [mm]      , 68654 [mm]      , 68655 [mm]      , 68656 [mm]      , 68657 [mm]      , 68658 [mm]      , 68659 [mm]     , 68660 [mm]      , 68661 [mm]      , 68662 [mm]      , 68663 [mm]      , 68664 [mm]      , 68665 [mm]      , 68666 [mm]      , 68667 [mm]      , 68668 [mm]      , 68669 [mm]      , 68670 [mm]      , 68671 [mm]      , 68672 [mm]      , 68673 [mm]      , 68674 [mm]      , 68675 [mm]      , 68676 [mm]      , 68677 [mm]     , 68678 [mm]      , 68679 [mm]      , 68680 [mm]      , 68681 [mm]      , 68682 [mm]    , 68683 [mm]      , 68684 [mm]      , 68685 [mm]      , 68686 [mm]      , 68687 [mm]      , 68688 [mm]      , 68689 [mm]      , 68690 [mm]      , 68691 [mm]      , 68692 [mm]      , 68693 [mm]      , 68694 [mm]      , 68695 [mm]      , 68696 [mm]      , 68697 [mm]      , 68698 [mm]      , 68699 [mm]      , 68700 [mm]     , 68701 [mm]      , 68702 [mm]      , 68703 [mm]      , 68704 [mm]      , 142971 [mm]     , 143516 [mm]     , 143518 [mm]     , 143521 [mm]    , 143524 [mm]     , 143527 [mm]     , 143530 [mm]     , 143533 [mm]     , 143536 [mm]     , 143539 [mm]     , 143542 [mm]     , 143545 [mm]     , 143548 [mm]     , 143551 [mm]    , 143554 [mm]     , 143557 [mm]     , 143560 [mm]    , 143563 [mm]     , 143566 [mm]     , 143569 [mm]     , 143572 [mm]     , 143575 [mm]     , 143578 [mm]     , 143581 [mm]    , 143584 [mm]    , 143587 [mm]     , 143590 [mm]     , 143593 [mm]    , 143596 [mm]     , 143599 [mm]     , 143602 [mm]     , 143605 [mm]     , 143608 [mm]    , 143611 [mm]     , 143614 [mm]     , 143617 [mm]     , 143620 [mm]   , 143623 [mm]   , 143626 [mm]     , 143629 [mm]     , 143632 [mm]     , 143635 [mm]     , 143638 [mm]     , 143641 [mm]     , 143644 [mm]     , 143647 [mm]     , 143650 [mm]     , 143653 [mm]     , 143656 [mm]     , 143659 [mm]     , 143662 [mm]     , 143665 [mm]     , 143668 [mm]     , 143671 [mm]     , 143674 [mm]     , 143677 [mm]    , 143680 [mm]     , 143683 [mm]     , 143686 [mm]     , 143689 [mm]    , 143692 [mm]     , 143695 [mm]     , 143895 [mm]     , 143899 [mm]     , 143903 [mm]     , 143906 [mm]     , 143909 [mm]     , 143912 [mm]     , 143915 [mm]     , 143918 [mm]     , 143921 [mm]     , 143924 [mm]     , 143927 [mm]     , 143930 [mm]     , 143933 [mm]     , 143936 [mm]     , 143939 [mm]     , 143942 [mm]     , 143945 [mm]     , 143948 [mm]     , 143951 [mm]    , 143954 [mm]     , 143957 [mm]     , 143960 [mm]     , 143963 [mm]     , 143966 [mm]     , 143969 [mm]     , 143972 [mm]     , 143975 [mm]    , 143978 [mm]     , 143981 [mm]     , 143984 [mm]     , 143987 [mm]     , 143990 [mm]     , 143993 [mm]     , 143996 [mm]     , 143999 [mm]     , 144002 [mm]     , 144005 [mm]     , 144008 [mm]     , 144011 [mm]     , 144014 [mm]    , 144017 [mm]     , 144020 [mm]     , 144023 [mm]     , 144026 [mm]     , 144029 [mm]     , 144032 [mm]     , 144035 [mm]     , 144038 [mm]     , 144041 [mm]     , 144044 [mm]     , 144047 [mm]     , 144050 [mm]     , 144053 [mm]     , 144056 [mm]     , 144059 [mm]     , 144062 [mm]     , 144065 [mm]     , 144068 [mm]
1                       , 30                    , -30             , 29.46          , 28.98          , 28.5           , 27.96           , 27.48           , 27              , 26.46           , 25.98           , 25.5            , 24.96          , 24.48           , 24              , 23.46           , 22.98           , 22.5            , 21.96           , 21.48           , 21              , 20.46           , 19.98           , 19.5            , 18.96           , 18.48           , 18              , 17.46           , 16.98           , 16.5           , 15.96           , 15.48           , 15              , 14.46           , 13.98           , 13.5            , 12.96           , 12.48           , 12              , 11.46           , 10.98           , 10.5            , 9.96            , 9.48           , 9               , 8.46            , 7.98            , 7.5             , 6.96            , 6.48            , 6               , 5.46            , 4.98            , 4.5          , 3.96            , 3.48            , 3               , 2.46            , 1.98            , 1.5             , 0.96            , 0.48            , 0               , -0.54           , -1.02           , -1.5            , -2.04           , -2.52           , -3              , -3.54           , -4.02           , -4.5            , -5.04           , -5.52           , -6              , -6.54           , -7.02          , -7.5            , -8.04           , -8.52           , -9              , -9.54           , -10.02          , -10.5           , -11.04          , -11.52          , -12             , -12.54          , -13.02          , -13.5           , -14.04          , -14.52          , -15             , -15.54          , -16.02         , -16.5           , -17.04          , -17.52          , -18             , -18.54        , -19.02          , -19.5           , -20.04          , -20.52          , -21             , -21.54          , -22.02          , -22.5           , -23.04          , -23.52          , -24             , -24.54          , -25.02          , -25.5           , -26.04          , -26.52          , -27             , -27.54         , -28.02          , -28.5           , -29.04          , -29.52          , 29.73           , -29.76          , 29.22           , 28.23          , 27.24           , 26.22           , 25.23           , 24.24           , 23.22           , 22.23           , 21.24           , 20.22           , 19.23           , 18.24          , 17.22           , 16.23           , 15.24          , 14.22           , 13.23           , 12.24           , 11.22           , 10.23           , 9.24            , 8.22           , 7.23           , 6.24            , 5.22            , 4.23           , 3.24            , 2.22            , 1.23            , 0.24            , -0.78          , -1.77           , -2.76           , -3.78           , -4.77         , -5.76         , -6.78           , -7.77           , -8.76           , -9.78           , -10.77          , -11.76          , -12.78          , -13.77          , -14.76          , -15.78          , -16.77          , -17.76          , -18.78          , -19.77          , -20.76          , -21.78          , -22.77          , -23.76         , -24.78          , -25.77          , -26.76          , -27.78         , -28.77          , -29.28          , 27.72           , 28.74           , 26.73           , 25.74           , 24.72           , 23.73           , 22.74           , 21.72           , 20.73           , 19.74           , 18.72           , 17.73           , 16.74           , 15.72           , 14.73           , 13.74           , 12.72           , 11.73           , 10.74          , 9.72            , 8.73            , 7.74            , 6.72            , 5.73            , 4.74            , 3.72            , 2.73           , 1.74            , 0.72            , -0.27           , -1.26           , -2.28           , -3.27           , -4.26           , -5.28           , -6.27           , -7.26           , -8.28           , -9.27           , -10.26         , -11.28          , -12.27          , -13.26          , -14.28          , -15.27          , -16.26          , -17.28          , -18.27          , -19.26          , -20.28          , -21.27          , -22.26          , -23.28          , -24.27          , -25.26          , -26.28          , -27.27          , -28.26
End component
