Temps (s),Puissance (W),Longueur d'onde (nm),Position x (mm),Position y (mm)
20.65702986717224,0.17009173813180067,1012.9940795898438,7.5250836120401345,-9.531772575250837
20.92441964149475,0.1712563816526912,1006.9154663085938,7.5250836120401345,-9.531772575250837
21.385868310928345,0.1709236263610082,1009.904052734375,7.5250836120401345,-9.531772575250837
21.90845799446106,0.16909347225675164,1012.9075317382812,7.5250836120401345,-9.531772575250837
22.379392623901367,0.17000854930887993,1011.7061157226562,7.5250836120401345,-9.531772575250837
22.861752033233643,0.17009173813180067,1010.0379638671875,7.5250836120401345,-9.531772575250837
23.354448318481445,0.17000854930887993,1013.054931640625,7.5250836120401345,-9.531772575250837
23.85362458229065,0.16959260519427613,1011.052734375,7.324414715719065,-9.531772575250837
24.369062423706055,0.17200508105897797,1005.0731811523438,7.324414715719065,-9.531772575250837
24.894888162612915,0.16992536048595916,1010.441162109375,7.725752508361204,-9.531772575250837
25.363426685333252,0.17133957047561194,1013.0248413085938,7.5250836120401345,-9.531772575250837
50.412102460861206,0.16975898284011764,1008.6707763671875,7.926421404682273,-9.531772575250837
50.62623405456543,0.17009173813180067,1009.2504272460938,7.725752508361204,-9.531772575250837
51.14499568939209,0.17167232576729494,1008.776123046875,7.926421404682273,-9.531772575250837
51.626171827316284,0.17133957047561194,1016.5150756835938,7.926421404682273,-9.531772575250837
52.11114859580994,0.1693430387255139,1012.4278564453125,7.926421404682273,-9.531772575250837
52.61019825935364,0.1724210251735817,1013.3310546875,7.926421404682273,-9.531772575250837
53.10362386703491,0.17133957047561194,1014.960205078125,7.926421404682273,-9.531772575250837
53.62391448020935,0.16909347225675164,1016.4708862304688,7.926421404682273,-9.531772575250837
54.13679575920105,0.17150594812145345,1013.85888671875,7.926421404682273,-9.531772575250837
54.59246897697449,0.17034130460056293,1017.6728515625,7.926421404682273,-9.531772575250837
55.11498165130615,0.1705908710693252,1020.6622924804688,7.926421404682273,-9.531772575250837
55.58262538909912,0.17034130460056293,1015.017578125,7.926421404682273,-9.531772575250837
56.07914853096008,6.726977733521371,456.6429138183594,7.725752508361204,-9.531772575250837
56.59522819519043,6.840837365605888,456.55145263671875,7.725752508361204,-9.331103678929765
57.09916663169861,6.856469733125689,456.9287414550781,8.327759197324418,-8.729096989966553
57.59630608558655,6.8742019709093425,456.9997863769531,-3.3110367892976598,-2.909698996655518
58.066314935684204,6.877701754682433,456.9545593261719,-3.3110367892976598,-2.3076923076923066
58.59120726585388,6.887267830328877,457.0127258300781,-3.3110367892976598,-2.1070234113712374
59.05795979499817,6.889134381674524,456.9927978515625,-3.3110367892976598,-1.7056856187290954
59.58152389526367,6.888434424919907,457.029296875,-3.3110367892976598,-1.7056856187290954
60.04844403266907,6.894267397875057,456.8563232421875,-3.3110367892976598,-1.304347826086957
60.54738450050354,6.883301408719375,457.0370178222656,-3.3110367892976598,-1.304347826086957
61.03417086601257,6.884468003310405,456.8526916503906,-3.3110367892976598,-0.903010033444815
61.565349817276,6.870002230381635,456.9224853515625,-3.3110367892976598,-0.7023411371237458
62.06094741821289,6.862302706080838,456.9964599609375,9.93311036789298,0.5016722408026766
62.55257725715637,6.861369430408014,456.98004150390625,9.93311036789298,0.7023411371237458
63.01985192298889,6.861369430408014,456.8154296875,9.93311036789298,0.9030100334448186
63.51221537590027,6.857403008798513,456.8993835449219,9.93311036789298,1.1036789297658878
64.05216383934021,6.851336716925158,457.03045654296875,9.93311036789298,1.304347826086957
64.50610256195068,6.842237279115124,457.1756591796875,9.93311036789298,1.304347826086957
65.0050437450409,6.8401374088512705,457.1420593261719,9.93311036789298,1.304347826086957
65.5067617893219,6.838270857505623,457.1467590332031,9.93311036789298,1.5050167224080262
66.01576542854309,6.833137841305091,457.0534362792969,9.93311036789298,1.5050167224080262
66.50852537155151,6.834771073732532,457.044921875,9.93311036789298,1.5050167224080262
66.98953628540039,6.8305713332048255,456.86419677734375,9.93311036789298,1.5050167224080262
67.65040755271912,6.823805084576852,456.87835693359375,9.93311036789298,1.5050167224080262
67.96664261817932,6.831037971041238,456.66485595703125,9.93311036789298,1.705685618729099
68.47320914268494,6.826604911595324,456.75872802734375,9.93311036789298,1.705685618729099
68.98142719268799,6.82683823051353,456.6929626464844,9.93311036789298,1.705685618729099
69.46865320205688,6.82683823051353,456.76934814453125,9.93311036789298,1.705685618729099
69.99489903450012,6.815872241357849,456.6866455078125,9.93311036789298,1.705685618729099
