Temps (s),Puissance (W),Longueur d'onde (nm),Position x (mm),Position y (mm)
65.71046876907349,0.18027076974221992,1005.28125,8.528428093645488,-9.531772575250837
66.1182816028595,0.17755809073393455,1001.7988891601562,8.528428093645488,-9.531772575250837
66.41963481903076,0.1816271092463626,997.2348022460938,8.528428093645488,-9.531772575250837
66.91751074790955,0.1785527397036392,1015.9258422851562,8.528428093645488,-9.531772575250837
67.41358852386475,0.1793665434061248,1004.7439575195312,8.528428093645488,-9.531772575250837
67.92418146133423,0.1778293586347631,1006.8687133789062,8.528428093645488,-9.531772575250837
68.40905785560608,0.17873358497085823,1011.2198486328125,8.528428093645488,-9.531772575250837
68.91673302650452,0.1785527397036392,1013.452880859375,8.528428093645488,-9.531772575250837
69.41604804992676,0.1800899244750009,997.9840087890625,8.528428093645488,-9.531772575250837
69.94236779212952,0.17927612077251528,1003.819091796875,8.528428093645488,-9.531772575250837
70.39696598052979,0.1809037281774865,992.48828125,8.528428093645488,-9.531772575250837
70.90207386016846,0.17882400760446773,1009.2128295898438,8.528428093645488,-9.531772575250837
71.38068222999573,0.18063246027665797,1007.5857543945312,8.528428093645488,-9.531772575250837
71.91500449180603,0.17882400760446773,1003.5453491210938,8.528428093645488,-9.531772575250837
72.428946018219,0.18045161500943896,1003.9158935546875,8.528428093645488,-9.531772575250837
72.89621925354004,0.1807228829102675,1004.1043090820312,8.528428093645488,-9.531772575250837
73.36719918251038,0.17882400760446773,1007.3248901367188,8.528428093645488,-9.531772575250837
73.92524194717407,0.17963781130695333,1003.1235961914062,8.528428093645488,-9.531772575250837
74.40636396408081,0.17683470966505846,1014.0227661132812,8.528428093645488,-9.531772575250837
74.88572263717651,0.1785527397036392,1013.822998046875,8.528428093645488,-9.531772575250837
75.32264280319214,0.17683470966505846,1015.1328735351562,8.528428093645488,-9.531772575250837
75.85670709609985,0.17981865657417237,1006.8868408203125,8.528428093645488,-9.531772575250837
76.3401894569397,0.17963781130695333,996.8010864257812,8.528428093645488,-9.531772575250837
76.83873319625854,0.18180795451358164,996.124267578125,8.528428093645488,-9.531772575250837
77.33215165138245,0.1785527397036392,1014.0726318359375,8.528428093645488,-9.531772575250837
77.83851027488708,0.1779197812683726,1007.3980102539062,8.528428093645488,-9.531772575250837
78.33821749687195,0.566624265561046,651.9772338867188,8.528428093645488,-9.531772575250837
78.87571883201599,0.5544398331658449,622.7679443359375,8.528428093645488,-9.531772575250837
79.31818509101868,0.557550752075258,658.4989013671875,8.528428093645488,-9.531772575250837
79.82545900344849,0.5474402656196656,656.2987670898438,8.528428093645488,-9.531772575250837
80.35049319267273,0.5518474007413341,633.8831176757812,8.528428093645488,-9.531772575250837
80.81127333641052,0.2804590477815597,810.4304809570312,8.528428093645488,-9.531772575250837
81.30100202560425,0.17873358497085823,1016.2708740234375,8.528428093645488,-9.531772575250837
81.80899262428284,0.30514442675695663,750.833984375,8.528428093645488,-9.531772575250837
82.3204836845398,0.5549583196507472,676.0093994140625,8.528428093645488,-9.531772575250837
82.80102252960205,0.5534028601960406,644.0588989257812,8.729096989966557,-9.531772575250837
83.30397701263428,0.5554768061356493,632.263671875,8.528428093645488,-9.531772575250837
83.84724569320679,0.5578099953177091,625.4769287109375,8.528428093645488,-9.531772575250837
84.30574083328247,0.4839256712191501,680.0994873046875,8.528428093645488,-9.531772575250837
84.7678849697113,0.7140355759391721,921.2294921875,8.528428093645488,-9.531772575250837
85.33256936073303,0.7202747376582285,920.5021362304688,8.528428093645488,-9.531772575250837
85.77768731117249,0.7221736129640282,923.401123046875,8.528428093645488,-9.531772575250837
86.26309728622437,0.7492099804132725,936.6707763671875,8.528428093645488,-9.531772575250837
86.72344255447388,0.7046316220437828,945.7872924804688,8.528428093645488,-9.531772575250837
87.31428837776184,0.21137615570389223,989.4459228515625,8.528428093645488,-9.531772575250837
87.74774670600891,0.648027053404228,972.7801513671875,8.528428093645488,-9.531772575250837
88.3296160697937,0.6248788592001928,977.79638671875,8.729096989966557,-9.531772575250837
88.8823471069336,0.5991084086214817,975.058349609375,8.729096989966557,-9.531772575250837
89.42510676383972,0.43580513232270224,972.0390625,8.528428093645488,-9.531772575250837
89.76918196678162,0.21300376310886343,967.107177734375,8.729096989966557,-9.531772575250837
90.25239872932434,0.21255164994081588,973.0003051757812,8.528428093645488,-9.531772575250837
90.77410817146301,0.7889055165678485,968.000244140625,8.729096989966557,-9.531772575250837
91.26557731628418,0.683834416313595,969.8572998046875,8.729096989966557,-9.531772575250837
91.74341869354248,0.7873683317964868,968.94287109375,-8.729096989966553,-8.327759197324415
92.22881269454956,0.7864641054603916,969.21337890625,-8.929765886287626,-8.127090301003342
92.79597997665405,0.510042114516112,973.9993286132812,-8.729096989966553,-8.127090301003342
93.27884221076965,0.4105772175456482,974.9838256835938,-8.929765886287626,-7.926421404682273
93.75270128250122,0.7911660824080863,969.6846313476562,-8.729096989966553,-7.926421404682273
