Temps (s),Puissance (W),Longueur d'onde (nm),Position x (mm),Position y (mm)
134.39123702049255,0.1674296957983366,1013.0122680664062,8.127090301003342,-9.531772575250837
134.65139389038086,0.16701375168373286,1017.309326171875,8.127090301003342,-9.531772575250837
135.07560396194458,0.16684737403789135,1009.6932373046875,7.926421404682273,-9.531772575250837
135.57215070724487,0.16925984990259316,1000.5360717773438,8.127090301003342,-9.531772575250837
136.06771636009216,0.16734650697541587,1019.969970703125,7.926421404682273,-9.531772575250837
136.55631685256958,0.16851115049630638,1022.8545532226562,7.926421404682273,-9.531772575250837
137.04029393196106,0.1670969405066536,1020.8135986328125,7.926421404682273,-9.531772575250837
137.53869652748108,0.1690102834338309,1022.0275268554688,8.127090301003342,-9.531772575250837
138.0662064552307,0.1670969405066536,1026.6549072265625,8.127090301003342,-9.531772575250837
138.53280544281006,0.16767926226709887,1023.8068237304688,8.127090301003342,-9.531772575250837
139.0361771583557,0.16584910816284235,1026.27001953125,8.127090301003342,-9.531772575250837
139.52241468429565,0.16884390578798938,1022.2911987304688,8.127090301003342,-9.531772575250837
140.0201392173767,0.16859433931922713,1023.3958129882812,8.127090301003342,-9.531772575250837
140.52050018310547,0.1659322969857631,1025.3514404296875,8.127090301003342,-9.531772575250837
141.01344513893127,0.16634824110036686,1021.0817260742188,8.127090301003342,-9.531772575250837
141.50790095329285,0.16693056286081212,1020.971923828125,8.127090301003342,-9.531772575250837
142.00622415542603,0.1667641852149706,1023.6326904296875,8.127090301003342,-9.531772575250837
142.49830389022827,0.1657659193399216,1022.1104125976562,8.127090301003342,-9.531772575250837
143.02964282035828,0.1660986746316046,1023.6530151367188,8.127090301003342,-9.531772575250837
143.48907089233398,0.16959260519427613,1021.3775634765625,8.127090301003342,-9.531772575250837
144.01464104652405,0.16734650697541587,1024.342529296875,7.926421404682273,-9.531772575250837
144.48683905601501,0.16668099639204986,1026.4595947265625,8.127090301003342,-9.531772575250837
144.99469995498657,0.1677624510900196,1023.669189453125,7.926421404682273,-9.531772575250837
145.47518658638,0.1670969405066536,1023.5612182617188,8.127090301003342,-9.531772575250837
145.99102878570557,0.16701375168373286,1027.321044921875,8.127090301003342,-9.531772575250837
146.4669246673584,0.16809520638170264,1024.4527587890625,8.127090301003342,-9.531772575250837
